Data
"  19   24   16   28   1   42   8   32   0   
26   28   23   11   35   22   19   -3   23   15   20   17   32   37   30   -11   34   14   0   8   22   29   30   -6   12   17   -2   11   22   35   0   11   
23   -3   11   7   26   31   21   3   25   26   11   35   5   10   5   23   -1   15   10   20   -12   16   4   34   18   -1   18   23   16   24   -21   37   
6   3   39   -10   9   10   25   14   0   -11   13   2   2   7   13   15   1   5   34   -1   30   12   24   -2   8   9   20   11   6   -1   25   13   
-4   21   23   15   13   -24   7   28   2   6   32   36   3   33   14   33   13   14   13   12   5   19   7   34   -2   12   24   14   1   7   10   5   
24   -1   15   6   7   -5   17   8   15   -10   25   9   14   -9   1   30   13   3   36   30   11   0   25   8   28   -5   15   -11   10   1   33   26   
-4   6   -2   13   1   22   27   22   -10   20   24   17   -1   3   27   33   -2   12   8   16   -6   2   8   22   10   19   18   29   23   23   17   21   
17   11   25   9   16   -5   18   11   29   -3   22   20   25   13   18   -12   24   16   12   -13   19   1   -2   26   26   19   25   -1   19   -21   8   20   
-13   -4   -15   32   -3   15   -5   36   13   24   9   23   -10   13   -3   1   -8   23   -5   8   -5   46   10   30   -14   12   -5   41   13   25   7   9   
20   -9   28   -8   21   -8   49   27   27   -3   8   3   27   4   32   4   -1   -14   23   23   19   3   8   1   7   16   23   31   33   1   20   7   
5   2   16   27   7   19   9   6   -9   15   5   15   5   17   14   20   -7   15   1   5   3   24   10   20   -3   22   -6   51   -20   27   -2   28   
9   -1   23   24   2   -1   41   14   13   -11   29   19   12   9   36   17   11   -6   37   12   12   -8   29   15   11   12   44   21   3   25   13   23   
4   17   16   29   -21   28   4   29   0   20   -6   13   4   33   22   20   -6   -3   22   31   -9   19   11   29   8   16   40   11   -4   17   23   39   
10   -10   6   18   43   4   21   14   23   0   30   2   14   3   11   13   0   -4   -1   14   -1   -5   -14   0   10   18   30   1   36   14   9   -7   
0   18   12   39   -17   14   10   33   -14   30   9   12   -1   -4   7   21   -18   19   -5   26   7   12   10   1   -4   27   22   25   -7   23   8   5   
7   -18   26   25   20   10   16   21   24   9   17   4   7   8   28   17   17   -17   9   -3   19   3   -3   15   30   12   7   -1   26   13   7   2   
-8   2   21   3   0   32   16   -16   12   16   -7   17   1   24   4   -13   -4   24   16   -24   8   5   25   9   -12   4   18   8   -3   5   -13   8   
19   4   -13   -6   25   6   11   14   16   16   5   -1   19   0   7   10   6   15   1   13   31   -5   6   7   20   15   -4   -7   21   -5   1   11   
"
"
30   5   -8   17   10   23   2   46   42   26   18   8   12   1   11   11   24   17   5   1   5   -15   -29   8   14   0   14   9   -2   1   -13   16   
-2   15   30   28   23   10   26   -3   15   2   38   -6   27   25   18   10   8   12   12   0   25   10   33   3   17   21   24   -3   0   7   25   1   
15   17   20   7   40   1   11   17   10   35   20   33   23   4   17   15   28   11   -4   1   30   9   14   0   20   8   7   25   40   3   17   13   
4   18   15   6   3   16   20   15   26   26   23   -8   18   17   23   23   -7   28   18   -5   15   18   6   19   30   31   31   14   16   33   1   19   
34   15   10   17   38   27   20   5   37   11   14   14   36   -12   18   22   15   -10   5   8   10   31   5   25   17   -2   9   32   19   30   20   17   
1   22   11   20   32   33   21   1   9   29   17   8   19   25   17   8   12   13   25   11   17   19   35   20   4   36   28   4   24   29   22   16   
13   5   24   9   21   19   30   14   33   -7   -1   10   31   6   16   12   11   4   0   10   41   6   26   17   25   8   20   1   43   14   31   -10   
29   20   28   11   34   29   14   -6   27   6   27   16   29   33   22   -6   28   19   -3   5   23   30   29   -2   13   12   -8   14   24   34   7   8   
19   0   9   2   21   37   10   6   22   24   16   38   2   6   9   26   1   14   16   25   -4   14   7   38   18   0   21   33   15   21   -18   37   
0   13   36   -4   12   16   31   15   1   -12   3   6   0   -1   15   13   -1   14   32   -2   23   13   23   7   13   13   21   13   -2   -2   27   13   
3   20   20   18   16   -25   6   28   4   12   24   28   15   30   19   35   14   6   9   14   10   15   3   35   -2   7   23   7   -1   1   7   9   
20   -6   12   8   3   -4   17   2   8   -10   30   -1   12   -9   -3   27   17   10   32   32   8   -2   24   6   20   -3   14   -14   9   -7   35   18   
-3   0   -1   13   2   24   27   22   -3   12   16   5   -4   10   24   27   -4   11   9   10   -5   -3   16   23   10   15   20   24   15   15   21   23   
13   15   30   7   8   -1   13   14   31   -5   18   20   20   10   25   -6   14   17   17   -8   19   0   -1   21   15   23   24   4   9   -18   7   17   
-8   -7   -14   29   -3   14   1   41   12   17   12   15   -11   1   -2   2   -13   22   2   5   -9   44   14   23   -12   9   0   30   9   24   8   3   
16   -10   17   -2   23   -11   44   28   30   0   3   10   23   5   28   8   0   -19   20   24   27   2   5   5   8   9   15   31   34   0   15   2   
5   -3   9   23   4   15   5   0   0   7   8   10   13   18   15   19   -4   10   5   -9   -6   30   7   20   -1   21   -1   37   -19   22   5   11   
2   -3   19   19   9   2   27   15   11   -1   21   16   17   20   34   15   12   2   35   13   9   -2   18   15   9   7   39   22   -1   26   13   24   
1   8   15   11   -16   23   1   25   0   20   -2   15   0   24   25   17   -11   -6   15   18   -5   16   12   27   0   0   40   12   -11   14   25   33   
1   -8   4   23   27   -2   17   11   24   3   15   8   13   2   10   13   -6   4   0   21   -1   -3   -24   2   9   19   18   7   39   7   6   4   
6   17   16   31   -14   13   13   26   -13   27   11   4   3   1   16   15   -18   13   3   12   5   13   11   -7   -9   22   19   15   -8   21   13   7   
5   -18   15   28   16   15   14   16   15   14   4   3   5   8   23   8   4   -13   5   4   12   0   -7   21   19   12   0   6   22   9   2   16   
-2   1   19   0   3   29   25   -11   17   17   -5   8   2   15   5   -19   -8   24   14   -25   10   6   27   4   -9   11   17   6   1   6   -3   3   
16   -1   -17   0   25   -1   6   18   17   16   17   3   16   5   11   16   -4   15   1   15   34   2   9   7   14   9   0   0   15   -4   3   20   
"
"
22   -3   -4   26   6   20   -2   46   35   32   20   11   18   5   15   17   28   5   11   -2   11   -15   -17   17   16   0   20   10   -4   3   -13   8   
-1   13   21   31   19   15   21   1   8   0   32   -2   25   23   15   10   8   14   9   5   21   9   23   10   23   22   20   3   3   7   25   8   
23   19   20   10   35   2   11   21   18   35   35   38   24   -4   22   18   23   7   3   2   29   9   15   5   18   11   6   23   36   5   18   15   
9   12   14   12   2   18   22   16   24   24   18   -3   18   24   19   20   -8   31   8   -6   18   20   7   21   21   29   31   17   13   33   8   22   
32   14   5   16   33   23   22   5   38   11   20   13   38   -7   10   13   19   -10   8   12   21   32   -7   19   20   2   9   31   20   30   13   17   
0   25   0   21   24   35   25   -7   12   33   19   9   23   31   5   10   17   16   23   17   23   24   31   33   0   32   25   2   29   43   23   18   
14   14   28   16   22   21   26   13   30   -8   2   14   37   11   21   17   16   6   5   12   36   9   26   15   23   9   27   0   41   16   26   -8   
26   24   29   14   34   34   7   -3   32   8   27   19   29   32   26   -1   24   15   -6   7   31   31   27   2   9   17   -8   10   22   32   10   7   
25   0   13   -3   24   31   2   6   22   26   14   40   0   11   11   23   2   19   18   21   -4   11   3   42   23   1   16   36   26   19   -11   33   
9   9   32   -6   9   21   37   8   0   -10   11   7   10   -4   10   8   3   21   27   5   25   13   17   7   15   8   29   8   3   -4   33   12   
-1   18   19   17   15   -20   13   33   9   20   16   28   13   22   16   30   18   7   4   22   0   20   1   44   -4   8   14   16   -5   6   10   13   
19   -4   16   7   12   -5   19   -2   6   -7   32   -1   18   -5   -1   23   15   18   28   28   5   13   22   7   15   1   12   -14   10   -15   29   17   
-8   9   -7   15   -2   26   20   13   -1   17   11   5   -12   13   24   31   -11   16   -4   9   -10   -6   19   26   15   9   22   27   10   11   19   20   
10   21   26   12   4   -4   12   12   30   -3   20   19   20   7   25   -9   4   13   11   -15   17   3   1   13   9   20   27   6   15   -9   7   15   
0   -7   -6   34   4   13   4   39   19   15   12   11   -13   11   2   -2   -13   20   6   9   -11   42   17   18   -5   12   2   31   8   22   7   4   
18   -2   25   7   13   -9   35   27   26   9   10   12   19   10   32   14   3   -15   21   26   28   0   7   12   6   13   13   33   38   -4   20   -8   
9   -2   8   29   12   18   3   1   7   6   10   8   5   9   19   20   -3   12   14   -7   -10   32   4   19   -1   22   -8   38   -10   17   6   8   
3   0   13   14   6   17   30   22   10   8   16   18   14   26   37   23   13   8   34   16   16   3   20   18   7   13   45   25   -1   28   15   23   
1   5   14   10   1   27   7   21   4   15   5   15   10   22   23   12   -8   -2   18   15   3   11   11   23   9   2   44   18   -1   11   28   35   
0   -6   1   31   32   -2   20   18   23   10   16   14   7   6   8   17   -11   12   0   21   0   3   -22   4   8   33   9   15   39   17   16   6   
13   14   20   34   -7   16   20   25   1   22   11   7   12   5   19   9   -14   9   5   13   12   12   17   2   5   27   26   12   -6   18   14   11   
1   -12   26   30   18   25   19   24   8   20   8   5   3   17   22   3   3   -19   7   8   9   7   8   25   21   17   1   14   14   7   3   14   
3   10   23   4   7   37   23   -8   24   21   -9   15   11   15   0   -20   -8   29   21   -23   9   16   26   4   -5   9   11   3   4   6   -1   7   
16   2   -1   6   25   1   4   19   29   29   30   13   21   9   8   21   2   23   2   23   35   -4   13   13   18   4   2   -1   19   7   -4   24   
"
"
14   0   -6   27   7   21   10   43   38   36   24   11   30   7   15   16   30   16   8   3   12   -10   -9   16   24   3   22   17   -3   6   0   13   
2   18   23   29   25   22   20   16   14   10   31   9   33   23   16   10   7   23   9   15   19   18   24   15   21   27   17   11   6   8   18   18   
25   28   29   11   39   8   16   18   28   40   37   32   36   0   28   18   19   15   12   7   34   22   22   6   14   13   16   31   32   14   34   15   
7   19   18   2   16   10   26   23   28   25   24   10   22   24   26   25   -1   28   12   1   25   27   17   22   26   26   27   21   15   38   19   30   
30   18   21   21   40   26   29   2   43   10   23   17   37   0   13   14   27   -3   20   8   23   25   -1   18   22   9   13   28   16   30   14   14   
1   26   -2   25   30   36   29   5   18   28   11   9   31   27   -4   13   14   11   22   23   21   17   33   32   5   31   24   2   24   51   14   24   
15   14   40   12   19   19   30   12   36   -1   0   20   35   15   33   13   19   4   4   17   38   6   31   15   18   9   28   0   38   13   29   -8   
21   15   30   11   40   32   16   -1   20   20   20   22   27   33   20   1   30   14   -10   11   26   31   28   12   12   23   -3   9   23   30   11   14   
32   2   20   -1   26   30   14   9   15   26   19   34   9   15   20   21   8   20   35   19   0   18   9   41   25   -7   27   37   30   14   5   37   
7   5   31   1   18   25   38   14   8   -6   11   7   18   -4   5   12   1   17   26   17   31   16   22   15   12   12   25   10   7   9   35   17   
4   14   27   21   15   -22   25   33   5   23   21   34   17   26   22   31   21   20   6   17   -3   25   13   39   -4   6   13   18   -1   9   28   15   
11   -4   17   9   5   -4   23   1   6   -8   33   11   17   -2   -5   19   15   19   32   31   1   14   28   20   20   2   9   -12   4   -16   31   26   
-3   12   4   19   3   33   23   17   0   13   22   7   -9   9   26   28   0   19   4   7   -6   -4   23   23   26   5   21   26   9   10   18   22   
17   27   23   12   -8   4   8   2   30   8   24   18   21   10   30   -5   0   18   15   -8   15   7   3   13   5   21   28   6   23   0   6   11   
9   -9   -1   34   10   7   14   31   26   19   10   4   -9   12   -7   0   -3   22   11   6   -6   43   11   20   2   10   4   25   9   17   4   6   
21   6   23   3   11   -5   33   28   38   18   10   19   15   11   27   22   9   -5   20   16   28   7   11   13   7   23   13   37   35   6   13   -4   
14   3   4   38   15   23   14   3   14   8   10   7   11   9   19   15   4   12   22   -4   -5   27   13   16   5   17   -1   44   -5   14   7   10   
1   9   7   13   2   25   19   31   12   12   20   15   18   18   28   19   19   3   32   11   18   14   25   14   26   23   44   25   5   33   14   20   
7   1   8   2   11   18   18   16   12   16   0   14   18   21   26   6   -7   1   14   19   1   13   7   12   22   4   31   19   3   5   27   33   
4   0   -3   23   21   8   18   21   25   21   12   16   10   9   5   9   -6   20   1   18   0   5   -17   5   11   33   4   17   41   18   14   3   
21   17   15   28   10   8   24   25   6   22   16   4   19   4   18   6   -10   7   9   1   13   12   14   -2   11   29   29   8   -5   24   18   9   
0   -4   20   34   17   30   25   24   9   27   11   9   13   27   21   6   8   -12   9   14   22   7   7   24   18   22   -1   19   20   6   5   11   
0   10   16   2   8   36   19   -9   15   35   -14   22   11   22   0   -21   -7   37   27   -14   9   23   21   3   -5   13   11   -1   4   18   10   4   
20   1   -2   13   34   -3   13   15   42   24   26   14   28   5   7   24   6   21   -1   24   40   -7   22   16   17   1   1   0   23   12   -3   25   
"
"
17   3   3   28   8   26   17   44   44   29   32   20   30   10   17   9   21   20   10   13   6   -10   -13   15   23   5   17   21   1   3   6   22   
9   20   23   27   18   21   26   25   16   12   24   8   33   17   13   8   16   23   17   9   20   13   27   13   26   35   16   10   11   8   20   13   
20   36   25   18   35   2   20   24   33   39   34   36   34   10   28   21   18   11   9   12   29   15   21   2   7   13   25   26   33   20   29   12   
8   14   20   8   14   21   17   16   18   26   25   5   24   25   19   24   -3   21   10   3   24   24   21   18   17   26   24   23   19   38   20   31   
23   10   22   22   36   26   26   0   41   7   20   10   34   4   15   20   18   4   18   9   15   23   -10   7   26   2   10   18   17   34   13   13   
-2   27   -11   21   40   37   30   4   18   34   10   15   25   20   -4   11   14   9   14   24   23   15   25   27   5   22   23   4   31   47   12   19   
12   12   41   11   12   15   33   6   26   -1   3   16   29   11   30   14   22   11   -4   16   32   2   28   12   12   10   26   -3   35   14   30   -8   
17   16   30   11   34   33   11   7   9   22   16   27   24   29   22   -4   29   7   -2   16   17   34   28   10   10   20   -2   15   24   25   7   16   
29   -1   18   2   23   28   21   13   12   21   14   31   10   12   18   25   11   13   22   12   -10   23   7   35   16   -1   22   33   29   19   1   31   
4   -6   31   -2   20   16   32   11   8   -1   10   5   19   0   5   12   2   11   23   21   34   17   24   11   2   4   17   5   12   6   32   12   
2   11   28   17   11   -20   24   28   6   15   26   30   7   30   16   24   19   20   11   11   -9   26   10   26   1   9   6   16   -5   0   28   15   
9   1   16   5   3   -4   23   6   15   -7   26   14   12   -8   -4   17   8   8   36   30   3   16   21   20   22   2   5   -7   0   -8   33   27   
-6   13   2   15   0   28   12   9   -6   13   22   10   -5   13   24   27   1   17   5   14   -7   -4   14   17   17   16   19   20   17   7   9   18   
21   19   19   14   -7   3   9   2   30   8   27   9   25   10   20   -10   5   16   14   -19   9   14   2   15   11   23   33   -2   21   -3   5   12   
1   -11   -5   33   10   8   11   23   25   26   4   3   -6   18   -9   0   3   17   2   11   -6   43   9   21   5   14   -4   23   11   14   6   0   
21   -1   23   -8   12   -9   36   23   36   10   12   6   19   10   24   17   7   -3   16   11   25   6   15   -3   3   25   16   26   34   9   19   -3   
15   7   1   43   21   23   20   1   1   11   3   6   5   4   9   16   -4   18   19   -1   -1   23   16   21   1   14   -9   50   -10   13   1   17   
9   10   15   8   2   27   28   31   12   14   27   12   7   10   32   19   21   -2   30   0   29   6   21   9   31   26   40   18   8   25   15   19   
12   8   2   8   9   18   17   17   16   18   -8   13   24   26   21   5   -3   4   11   27   2   16   7   15   24   17   32   15   14   -2   25   36   
14   3   0   17   27   10   26   21   23   20   16   16   9   16   8   9   -1   14   -2   10   3   11   -12   2   4   26   6   17   33   23   13   2   
14   13   8   28   3   10   25   23   6   22   9   7   16   2   13   1   -12   12   4   8   14   10   6   -5   19   35   32   8   -6   31   10   11   
-5   -7   20   25   20   29   35   23   6   29   16   9   11   21   21   3   15   -9   10   9   17   9   10   16   28   23   5   9   19   9   10   1   
-10   8   11   11   3   40   18   -8   10   30   -19   29   12   31   1   -24   -8   34   20   -14   8   22   19   3   -12   9   10   4   -1   26   2   9   
26   5   -5   8   39   4   23   13   39   23   23   15   28   -2   4   19   10   21   5   20   35   -8   20   14   23   -3   1   -10   24   11   -3   23   
"
"
26   7   -4   27   13   31   12   44   46   27   33   21   32   12   14   4   15   23   10   15   5   -6   -14   14   24   10   3   20   5   4   6   28   
16   26   29   21   31   12   27   21   28   16   24   6   43   15   16   10   17   29   24   5   20   14   37   6   21   36   26   8   12   3   26   12   
17   33   25   16   40   -3   16   25   33   38   23   35   37   20   25   21   15   10   1   11   24   17   23   0   9   17   21   28   40   18   23   13   
0   19   23   9   7   14   15   13   19   33   30   1   25   25   30   24   2   16   13   0   21   26   25   14   26   30   25   22   19   41   25   28   
28   12   27   30   36   22   23   8   43   10   17   8   33   1   21   26   18   11   9   11   15   24   -1   13   27   4   5   20   17   31   15   16   
2   27   4   22   47   40   34   12   12   34   16   12   25   17   7   10   13   18   18   23   24   15   27   16   11   29   28   8   27   40   12   14   
5   12   32   9   12   8   39   14   26   -1   -4   17   30   10   29   13   22   13   0   18   37   7   23   22   15   6   29   -2   44   16   40   -3   
14   11   30   -1   38   31   20   -2   10   30   12   28   25   33   16   -7   35   14   0   15   15   29   35   8   3   21   -3   20   25   21   5   17   
25   4   16   9   24   35   20   16   21   19   13   31   8   13   19   33   18   13   20   19   -13   25   2   38   17   0   30   33   24   16   -2   41   
1   -6   39   -2   20   22   33   18   11   -1   10   4   17   -2   10   18   2   6   24   11   34   12   39   10   -2   8   17   9   13   9   33   14   
7   15   26   19   12   -19   19   28   0   14   28   36   4   38   21   27   23   25   14   6   -3   21   17   27   6   13   9   12   4   3   28   13   
10   5   11   -1   5   -4   28   12   20   -1   28   15   -2   -1   -5   22   8   11   35   30   5   10   24   15   14   3   14   1   2   0   44   20   
-2   1   11   21   2   24   13   21   -3   12   26   10   0   12   22   32   5   16   20   23   -2   2   8   21   22   21   20   18   25   14   12   18   
29   20   24   11   -4   4   7   -3   32   13   29   8   24   16   24   -5   13   24   24   -15   9   21   7   22   15   31   42   -5   22   -1   19   13   
3   -2   -10   37   10   5   11   30   29   28   -4   8   -3   17   -16   1   8   17   -5   24   -4   42   6   30   13   13   -8   30   17   9   6   0   
18   -3   23   -15   17   -4   44   19   44   8   12   4   31   12   31   11   6   0   19   3   29   12   24   -2   20   25   18   22   32   16   24   6   
20   11   -3   44   23   28   16   11   4   8   -4   12   10   2   5   25   1   14   16   0   -4   23   10   24   9   12   -14   54   -15   19   -7   20   
10   8   17   13   7   23   26   31   18   8   33   9   16   14   32   12   25   2   37   -3   30   8   24   3   38   28   39   8   10   34   20   17   
15   8   6   16   1   7   14   18   9   18   -11   18   27   30   18   5   -6   1   6   35   2   19   3   23   18   22   28   15   9   2   20   37   
17   7   0   16   26   15   27   19   24   24   19   12   13   12   15   9   0   4   4   10   8   5   -6   -4   5   18   10   12   29   24   4   2   
20   6   5   30   0   11   15   30   2   31   14   2   17   0   7   6   -10   21   2   12   13   5   -5   -3   14   31   29   9   -2   37   11   9   
-3   -8   14   20   14   24   39   18   9   24   13   0   13   22   23   5   20   -1   8   1   23   9   -4   9   30   16   6   -2   20   12   8   3   
-10   8   9   11   0   33   13   -8   6   29   -24   32   13   30   3   -12   -6   29   14   -9   17   23   25   -4   -12   10   10   8   6   23   3   9   
33   3   -13   6   45   3   26   9   34   22   21   8   24   0   4   12   9   22   5   15   32   -5   16   12   19   6   4   -12   21   8   6   22   
"
"
42   -3   0   28   19   32   6   42   44   23   28   21   27   8   24   1   25   15   8   12   4   -5   -13   15   21   8   -1   16   9   9   0   32   
17   27   31   18   32   12   28   17   25   11   27   1   42   19   12   6   15   26   29   -2   15   12   37   5   25   31   25   -3   14   6   32   11   
22   29   12   18   42   -5   8   27   36   34   25   40   30   16   24   26   24   14   -5   20   25   14   14   -1   13   22   19   26   44   10   18   10   
7   20   17   19   2   31   6   8   15   45   20   -9   26   28   36   13   -4   30   4   -6   16   29   17   11   24   39   25   16   10   45   17   16   
37   12   10   23   41   13   23   6   46   9   10   4   39   -4   11   19   19   2   1   18   23   25   2   11   39   -1   3   21   23   30   16   19   
5   28   6   12   42   47   26   -3   12   43   15   10   11   25   6   5   13   26   17   22   25   25   22   11   2   34   20   9   31   38   16   12   
11   14   27   6   19   10   38   10   32   -13   2   11   33   3   21   11   26   11   -1   16   37   9   24   27   19   9   26   0   50   10   43   3   
14   20   30   6   28   35   15   -12   17   26   14   23   30   39   19   -3   28   12   1   10   16   32   32   4   1   17   -12   24   17   28   3   8   
28   8   10   3   28   32   11   19   31   19   14   32   10   12   4   30   10   11   9   22   -16   10   -11   35   13   5   21   36   17   16   -16   36   
-2   -3   40   -2   14   22   25   13   5   -5   8   8   14   3   12   17   4   6   16   6   26   13   26   7   -9   3   11   5   10   0   29   6   
1   12   18   15   6   -20   5   31   4   9   29   29   -1   26   18   25   18   10   14   9   -2   18   7   20   8   16   1   16   6   -5   18   16   
13   -2   12   -1   13   -8   23   2   24   -4   21   8   -5   3   -5   16   0   5   21   30   6   6   12   14   13   0   11   -6   4   -3   43   1   
-6   -1   5   18   -8   18   8   17   -2   8   15   13   -2   8   20   37   -3   12   14   23   -5   0   -1   20   13   23   13   17   25   12   16   12   
23   12   24   1   1   -1   -5   4   37   5   23   2   20   9   14   -5   22   24   13   -17   6   13   -6   13   21   28   38   -8   20   -7   13   17   
-3   -4   -10   29   1   6   8   29   30   27   -7   4   -8   15   -19   -7   0   14   -9   22   -1   41   10   30   1   19   -8   32   20   9   7   -8   
17   -20   15   -15   24   -9   38   23   36   -1   9   5   32   10   23   5   0   -3   11   11   27   7   16   -2   17   19   18   20   34   7   24   6   
